id,t_year,tear,type_kam,seria,wall_type
8504951,1936.0,1.7820000000000003,log,без проекта,Деревянные
8505819,1936.0,1.7820000000000003,log,без проекта,Деревянные
8559114,1936.0,1.7820000000000003,log,нет,Деревянные
8478385,1936.0,1.7820000000000003,log,нет,Деревянные
8505793,1936.0,1.7820000000000003,log,без проекта,Деревянные
8352299,1936.0,1.7820000000000003,log,нет,Деревянные
8505809,1936.0,1.7820000000000003,log,без проекта,Деревянные
8505813,1936.0,1.7820000000000003,log,без проекта,Деревянные
8559101,1936.0,1.7820000000000003,log,нет,Деревянные
8494164,1936.0,1.7820000000000003,log,Не заполнено,Деревянные
8417725,1936.0,0.81,mixt,СФ,Смешанные
6727512,1935.0,1.804,log,одноэтажное древенчатое,Деревянные
8573599,1935.0,1.804,log,01,Деревянные
6564237,1935.0,1.0,mixt,не определены,Смешанные
6727540,1935.0,0.82,mixt,0,Смешанные
6707441,1935.0,1.804,log,нет,Деревянные
7722796,1935.0,1.804,log,Деревянный,Деревянные
8248315,1935.0,1.804,log,типовой,Деревянные
8351859,1935.0,1.804,log,нет,Деревянные
8573975,1935.0,1.804,log,01,Деревянные
7708234,1935.0,1.804,log,Не заполнено,Деревянные
7103147,1935.0,1.0,log,Не заполнено,Деревянные
8412771,1935.0,1.0,log,нет,Деревянные
8417246,1935.0,0.82,block,Не заполнено,Блочные
8418609,1935.0,0.82,block,Не заполнено,Блочные
8416874,1935.0,0.82,block,Не заполнено,Блочные
8569647,1935.0,1.804,log,Не заполнено,Деревянные
8491917,1935.0,1.0,log,Не заполнено,Деревянные
7104025,1935.0,1.804,log,Не заполнено,Деревянные
8573800,1935.0,1.804,log,бревенчатый,Деревянные
6564656,1935.0,0.82,mixt,Не заполнено,Смешанные
8408162,1935.0,1.804,log,Не заполнено,Деревянные
8573848,1935.0,1.804,log,01,Деревянные
6554955,1935.0,1.804,log,01,Деревянные
8363008,1935.0,1.804,log,01,Деревянные
8408022,1935.0,1.804,log,01,Деревянные
8352229,1935.0,1.804,log,нет,Деревянные
8408132,1935.0,1.804,log,Не заполнено,Деревянные
8417595,1935.0,1.804,log,СФК,Деревянные
8489620,1935.0,1.804,log,Не заполнено,Деревянные
8505083,1935.0,1.804,log,без проекта,Деревянные
8408314,1935.0,1.804,log,01,Деревянные
8302675,1935.0,1.0,log,Не заполнено,Деревянные
8129200,1935.0,1.804,log,нет,Деревянные
8505551,1935.0,1.804,log,ИП,Деревянные
6564655,1935.0,0.82,mixt,Не заполнено,Смешанные
8569239,1935.0,1.804,log,Не заполнено,Деревянные
8476508,1934.0,1.8260000000000003,log,0,Деревянные
7708197,1934.0,1.8260000000000003,log,Не заполнено,Деревянные
8343617,1934.0,1.0,brick,А,"Каменные, кирпичные"
8559060,1934.0,1.8260000000000003,log,нет,Деревянные
8559069,1934.0,1.8260000000000003,log,нет,Деревянные
8507098,1934.0,1.8260000000000003,log,нет,Деревянные
8490587,1934.0,1.8260000000000003,log,0,Деревянные
8507103,1934.0,1.0,log,нет,Деревянные
8559612,1934.0,1.8260000000000003,log,нет,Деревянные
6661940,1934.0,1.0,mixt,Не заполнено,Смешанные
7103146,1934.0,1.0,log,Не заполнено,Деревянные
8176589,1934.0,1.0,log,не определены,Деревянные
8476502,1934.0,1.8260000000000003,log,0,Деревянные
7103064,1934.0,1.0,log,Не заполнено,Деревянные
8176596,1934.0,1.0,log,не определены,Деревянные
8476206,1934.0,0.83,mixt,Не заполнено,Смешанные
7104092,1934.0,1.8260000000000003,log,Не заполнено,Деревянные
8213368,1934.0,1.8260000000000003,log,Не заполнено,Деревянные
8455781,1934.0,1.8260000000000003,log,-,Деревянные
6672091,1934.0,1.0,,Не заполнено,Не заполнено
8315028,1934.0,1.8260000000000003,log,нет данных в тех.паспорте,Деревянные
8478371,1934.0,1.8260000000000003,log,нет,Деревянные
8213376,1934.0,1.8260000000000003,log,Не заполнено,Деревянные
6691274,1934.0,1.0,,Не заполнено,Не заполнено
8455777,1934.0,1.8260000000000003,log,-,Деревянные
6672131,1934.0,1.8260000000000003,log,Не заполнено,Деревянные
7933326,1934.0,1.8260000000000003,log,нет данных,Деревянные
8502496,1934.0,1.8260000000000003,log,Не заполнено,Деревянные
8344164,1934.0,1.8260000000000003,log,А,Деревянные
8502432,1934.0,1.8260000000000003,log,II-01,Деревянные
6713357,1934.0,1.8260000000000003,log,Д-69,Деревянные
6691270,1934.0,1.0,mixt,Не заполнено,Смешанные
8418628,1934.0,1.8260000000000003,log,Деревянный,Деревянные
8491935,1934.0,1.8260000000000003,log,Не заполнено,Деревянные
8506081,1934.0,0.83,mixt,Не заполнено,Смешанные
8421688,1934.0,1.8260000000000003,log,Не заполнено,Деревянные
8569660,1934.0,1.8260000000000003,log,Не заполнено,Деревянные
8351845,1933.0,1.0,log,нет,Деревянные
8248318,1933.0,1.848,log,типовой,Деревянные
8507091,1933.0,1.848,log,нет,Деревянные
6707885,1933.0,0.84,mixt,Не заполнено,Смешанные
6713376,1933.0,0.84,mixt,нет данных в техпаспорте,Смешанные
8494253,1933.0,1.848,log,Не заполнено,Деревянные
8248313,1933.0,1.848,log,типовой,Деревянные
6713377,1933.0,0.84,mixt,нет данных в техпаспорте,Смешанные
8476180,1933.0,1.848,log,Не заполнено,Деревянные
7926095,1933.0,1.848,log,Не заполнено,Деревянные
6547478,1933.0,1.0,,Не заполнено,Не заполнено
8494324,1933.0,1.848,log,Не заполнено,Деревянные
6547456,1933.0,1.0,,Не заполнено,Не заполнено
8408191,1933.0,1.848,log,жилое,Деревянные
7692986,1933.0,1.848,log,Не заполнено,Деревянные
8213312,1933.0,1.848,log,Не заполнено,Деревянные
8417570,1933.0,1.848,log,СФК,Деревянные
7726111,1933.0,1.0,brick,кирпичный,"Каменные, кирпичные"
8408307,1933.0,1.848,log,01,Деревянные
8576633,1933.0,1.0,brick,ИП,"Каменные, кирпичные"
6547457,1933.0,1.0,,Не заполнено,Не заполнено
8555401,1933.0,1.848,log,Не заполнено,Деревянные
8352928,1932.0,1.8700000000000003,log,нет,Деревянные
6547473,1932.0,1.0,mixt,Не заполнено,Смешанные
8352956,1932.0,1.8700000000000003,log,нет,Деревянные
6554951,1932.0,1.8700000000000003,log,жилое,Деревянные
8252293,1932.0,1.8700000000000003,log,Не заполнено,Деревянные
7344449,1932.0,1.0,log,Не заполнено,Деревянные
8478617,1932.0,1.8700000000000003,log,нет,Деревянные
8573950,1932.0,1.8700000000000003,log,01,Деревянные
8134952,1932.0,1.8700000000000003,log,нет данных в техпаспорте,Деревянные
6659428,1932.0,1.0,,Не заполнено,Не заполнено
6679107,1932.0,1.0,,Не заполнено,Не заполнено
8478631,1932.0,1.8700000000000003,log,нет,Деревянные
6547465,1932.0,1.0,,Не заполнено,Не заполнено
7373115,1932.0,1.8700000000000003,log,Не заполнено,Деревянные
8639421,1932.0,1.8700000000000003,log,типовой,Деревянные
8478651,1932.0,1.8700000000000003,log,нет,Деревянные
8573938,1932.0,1.8700000000000003,log,01,Деревянные
7104123,1932.0,1.0,log,Не заполнено,Деревянные
8510987,1932.0,1.8700000000000003,log,нет данных,Деревянные
7103354,1932.0,1.0,log,Не заполнено,Деревянные
8557948,1932.0,1.8700000000000003,log,нет,Деревянные
6554818,1932.0,1.0,brick,кирпичный,"Каменные, кирпичные"
8950511,1932.0,1.8700000000000003,log,здание,Деревянные
8480928,1932.0,0.85,block,89/07-5,Блочные
8563965,1932.0,1.8700000000000003,log,бревенчатый,Не заполнено
8315130,1932.0,1.8700000000000003,log,индивидуальны,Деревянные
7729261,1932.0,1.0,log,строение,Деревянные
6554945,1932.0,1.8700000000000003,log,жилое,Деревянные
8248323,1932.0,1.8700000000000003,log,типовой,Деревянные
8134743,1931.0,1.8920000000000001,log,нет данных в техпаспорте,Деревянные
8510588,1931.0,1.8920000000000001,log,ИП,Деревянные
7728429,1931.0,1.0,log,Не заполнено,Деревянные
8429114,1931.0,1.8920000000000001,log,01,Деревянные
7728428,1931.0,1.0,log,Не заполнено,Деревянные
7344452,1931.0,1.0,log,Не заполнено,Деревянные
6555008,1931.0,1.8920000000000001,log,серия 01,Деревянные
8398111,1931.0,1.8920000000000001,log,01,Деревянные
8429142,1931.0,1.8920000000000001,log,01,Деревянные
7344451,1931.0,1.0,log,Не заполнено,Деревянные
8578175,1931.0,1.8920000000000001,log,Не заполнено,Деревянные
8214093,1931.0,1.0,log,Не заполнено,Деревянные
7344157,1931.0,1.0,,Не заполнено,Не заполнено
8214113,1931.0,1.8920000000000001,log,Не заполнено,Деревянные
6713379,1931.0,0.86,mixt,нет данных  в техпаспорте,Смешанные
8503383,1931.0,1.8920000000000001,log,--деревянный,Деревянные
8565054,1931.0,1.8920000000000001,log,Не заполнено,Деревянные
7103144,1931.0,1.0,log,Не заполнено,Деревянные
7103143,1931.0,1.0,log,Не заполнено,Деревянные
6713378,1931.0,1.0,mixt,Не заполнено,Смешанные
6719254,1931.0,0.86,mixt,Не заполнено,Смешанные
6555334,1931.0,1.8920000000000001,log,Не заполнено,Деревянные
8468157,1931.0,1.8920000000000001,log,нет данных  в техпаспорте,Деревянные
8503389,1931.0,1.8920000000000001,log,--деревянный,Деревянные
8176603,1931.0,0.86,mixt,11-01,Смешанные
8492904,1931.0,1.8920000000000001,log,Не заполнено,Деревянные
8573818,1931.0,1.8920000000000001,log,01,Деревянные
8135409,1931.0,1.8920000000000001,log,Не заполнено,Деревянные
8578182,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8569626,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8569609,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8569618,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8574031,1930.0,1.9140000000000001,log,01,Деревянные
8503261,1930.0,1.0,log,ИП,Деревянные
8574017,1930.0,1.9140000000000001,log,01,Деревянные
8574023,1930.0,1.9140000000000001,log,01,Деревянные
8573546,1930.0,1.9140000000000001,log,01,Деревянные
8569623,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
7737787,1930.0,1.0,log,Не заполнено,Деревянные
7104082,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8488848,1930.0,1.0,log,Бревенчатый,Деревянные
6554950,1930.0,1.9140000000000001,log,бревенчатый,Деревянные
8503417,1930.0,1.9140000000000001,log,--деревянные,Деревянные
8408336,1930.0,1.9140000000000001,log,01,Деревянные
8560940,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8429691,1930.0,1.9140000000000001,log,серия 01,Деревянные
8476185,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8573829,1930.0,1.9140000000000001,log,серия 01,Деревянные
6563908,1930.0,0.87,mixt,строение-11-01,Смешанные
8408333,1930.0,1.9140000000000001,log,жилое,Деревянные
8396722,1930.0,1.9140000000000001,log,Данные в тех.паспорте отсутствуют,Деревянные
8573693,1930.0,1.9140000000000001,log,01,Деревянные
8512957,1930.0,0.87,mixt,Не заполнено,Смешанные
6713121,1930.0,1.9140000000000001,log,бревенчатый,Деревянные
7692759,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8574097,1930.0,1.9140000000000001,log,01,Деревянные
8573784,1930.0,1.9140000000000001,log,серия 01,Деревянные
8488766,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8214921,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8502790,1930.0,1.9140000000000001,log,--деревянные,Деревянные
8032927,1930.0,1.9140000000000001,log,индивидуальный,Деревянные
8214948,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8215077,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8215079,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
7344450,1930.0,1.0,log,Не заполнено,Деревянные
8408173,1930.0,1.9140000000000001,log,Информация отсутствует в технической документации,Деревянные
6663338,1930.0,1.0,,Не заполнено,Не заполнено
7726205,1930.0,1.9140000000000001,log,бревенчатый,Деревянные
7726175,1930.0,1.0,log,бревенчатый,Деревянные
8267292,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8511051,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8362211,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
6564596,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
6564597,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8032921,1930.0,1.0,log,Не заполнено,Деревянные
6564600,1930.0,1.0,log,индивидуальный,Деревянные
7789347,1930.0,1.9140000000000001,log,---,Деревянные
7104107,1930.0,1.0,log,Не заполнено,Деревянные
7104015,1930.0,1.0,log,Не заполнено,Деревянные
6502674,1930.0,1.0,mixt,Не заполнено,Смешанные
8032913,1930.0,1.9140000000000001,log,индивидуальный,Деревянные
8136741,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
6502668,1930.0,1.0,mixt,Не заполнено,Смешанные
6716787,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
6502670,1930.0,1.0,mixt,Не заполнено,Смешанные
6570415,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8022286,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8178461,1930.0,0.87,mixt,без проекта,Смешанные
6719387,1930.0,0.87,mixt,Не заполнено,Смешанные
8495926,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
8022277,1930.0,1.9140000000000001,log,индивидуальный,Деревянные
6547477,1930.0,1.0,,Не заполнено,Не заполнено
8508188,1930.0,1.9140000000000001,log,Не заполнено,Деревянные
6719155,1929.0,1.0,,Не заполнено,Не заполнено
7789469,1929.0,1.9360000000000002,log,114-86 деревянный,Деревянные
6554949,1929.0,1.9360000000000002,log,01,Деревянные
7103337,1929.0,1.0,log,Не заполнено,Деревянные
8573677,1929.0,1.9360000000000002,log,01,Деревянные
8428192,1929.0,1.9360000000000002,log,01,Деревянные
8176504,1929.0,0.88,mixt,не определены,Смешанные
7789366,1929.0,1.9360000000000002,log,"114-86,деревянный",Деревянные
6555062,1929.0,1.9360000000000002,log,А,Деревянные
8559573,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
7724412,1929.0,0.7040000000000001,brick,кирпичный,"Каменные, кирпичные"
6726679,1929.0,0.7040000000000001,brick,II-01,"Каменные, кирпичные"
6707593,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
8503052,1929.0,0.7040000000000001,brick,II-01,"Каменные, кирпичные"
8488820,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
8488813,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
8488808,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
8488803,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
6564650,1929.0,1.0,log,Данные в тех.паспорте отсутствуют,Деревянные
8945649,1929.0,0.7040000000000001,brick,01,"Каменные, кирпичные"
8488801,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
7103338,1929.0,1.0,log,Не заполнено,Деревянные
6707573,1929.0,0.88,mixt,Не заполнено,Смешанные
6707176,1929.0,0.7040000000000001,brick,Информация отсутствует в технической документации,"Каменные, кирпичные"
6707127,1929.0,0.7040000000000001,brick,Не заполнено,"Каменные, кирпичные"
6563911,1929.0,0.88,mixt,не определены,Смешанные
6563916,1929.0,0.88,mixt,не определены,Смешанные
6502659,1929.0,1.9360000000000002,log,серия 01,Деревянные
8502670,1929.0,0.88,other,Не заполнено,Иные
8502663,1929.0,0.88,other,Не заполнено,Иные
8573793,1929.0,1.9360000000000002,log,серия 01,Деревянные
8573789,1929.0,1.9360000000000002,log,серия 01,Деревянные
8573339,1929.0,1.9360000000000002,log,серия  01,Деревянные
8502652,1929.0,0.88,other,Не заполнено,Иные
6563910,1929.0,0.88,mixt,не определены,Смешанные
8502559,1929.0,0.88,other,Не заполнено,Иные
7724027,1929.0,0.7040000000000001,brick,II-01,"Каменные, кирпичные"
8491539,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
8502706,1929.0,0.7040000000000001,brick,II-01,"Каменные, кирпичные"
8430840,1929.0,0.7040000000000001,brick,кирпичный,"Каменные, кирпичные"
6563937,1929.0,0.7040000000000001,brick,СФК,"Каменные, кирпичные"
6502675,1929.0,1.0,,Не заполнено,Не заполнено
8565509,1929.0,1.9360000000000002,log,Отсутствует в тех. паспорте,Деревянные
7724535,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
8032947,1929.0,1.9360000000000002,log,индивидуальный,Деревянные
6555049,1929.0,0.7040000000000001,brick,А,"Каменные, кирпичные"
7724292,1929.0,0.7040000000000001,brick,кирпичный,"Каменные, кирпичные"
8483119,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
8483124,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
8215060,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
7724409,1929.0,0.7040000000000001,brick,Отсутствует в тех.паспорте,"Каменные, кирпичные"
8396867,1929.0,0.7040000000000001,brick,Данные в тех.паспорте отсутствуют,"Каменные, кирпичные"
8574016,1929.0,1.9360000000000002,log,01,Деревянные
6713252,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
7104115,1929.0,1.0,,Не заполнено,Не заполнено
6713148,1929.0,1.9360000000000002,log,0,Деревянные
8488671,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
8574068,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
8488625,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
6564554,1929.0,1.9360000000000002,log,индивидуальный,Деревянные
6564553,1929.0,1.9360000000000002,log,индивидуальный,Деревянные
8471572,1929.0,1.0,log,Не заполнено,Деревянные
8471579,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
6713223,1929.0,1.9360000000000002,log,0,Деревянные
8573575,1929.0,1.9360000000000002,log,01,Деревянные
6555026,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
6555025,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
6713210,1929.0,1.0,log,Не заполнено,Деревянные
8022394,1929.0,0.7040000000000001,brick,индивидуальный,"Каменные, кирпичные"
8471573,1929.0,1.9360000000000002,log,0,Деревянные
6707480,1929.0,0.7040000000000001,brick,Данные в тех. паспорте отсутствуют,"Каменные, кирпичные"
6564542,1929.0,1.0,log,Нет данных в тех.паспорте,Деревянные
8343980,1929.0,0.7040000000000001,brick,в технической документации информации нет,"Каменные, кирпичные"
8487377,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
8573602,1929.0,1.9360000000000002,log,01,Деревянные
6564640,1929.0,0.88,mixt,Не заполнено,Смешанные
6713147,1929.0,1.9360000000000002,log,0,Деревянные
6555027,1929.0,0.88,mixt,Не заполнено,Смешанные
6713142,1929.0,1.0,mixt,В тех.паспорте данные отсутствуют,Смешанные
7104126,1929.0,1.0,log,Не заполнено,Деревянные
6564614,1929.0,1.0,log,Данных в тех.паспорте отсутствуют,Деревянные
7104017,1929.0,1.0,log,Не заполнено,Деревянные
7344166,1929.0,1.0,,Не заполнено,Не заполнено
6564599,1929.0,1.9360000000000002,log,индивидуальный,Деревянные
8285173,1929.0,0.7040000000000001,brick,А,"Каменные, кирпичные"
8267358,1929.0,1.9360000000000002,log,Не заполнено,Деревянные
8476592,1929.0,0.7040000000000001,brick,0,"Каменные, кирпичные"
8476607,1929.0,1.0,log,0,Деревянные
8476598,1929.0,1.9360000000000002,log,0,Деревянные
8418746,1928.0,1.9580000000000002,log,деревянный,Деревянные
8176502,1928.0,0.89,mixt,не определены,Смешанные
8022247,1928.0,1.9580000000000002,log,индивидуальный,Деревянные
8508186,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
8502632,1928.0,1.9580000000000002,log,Деревянный,Деревянные
8418749,1928.0,1.9580000000000002,log,деревянный,Деревянные
7344182,1928.0,0.7120000000000001,brick,кирпичный,"Каменные, кирпичные"
8417583,1928.0,1.9580000000000002,log,СФК,Деревянные
8502641,1928.0,0.89,other,Не заполнено,Иные
8397782,1928.0,1.9580000000000002,log,ИП,Деревянные
8418831,1928.0,1.9580000000000002,log,СФК,Деревянные
8418741,1928.0,1.9580000000000002,log,Деревянный,Деревянные
8397777,1928.0,1.9580000000000002,log,ИП,Деревянные
8421531,1928.0,1.9580000000000002,log,Деревянный,Деревянные
8418730,1928.0,1.9580000000000002,log,Деревянный,Деревянные
8492458,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
8487291,1928.0,1.0,log,Не заполнено,Деревянные
7104030,1928.0,1.0,log,Не заполнено,Деревянные
8573605,1928.0,1.9580000000000002,log,01,Деревянные
8418732,1928.0,1.9580000000000002,log,деревянный,Деревянные
8176492,1928.0,0.89,mixt,Не заполнено,Смешанные
6563914,1928.0,0.89,mixt,не определены,Смешанные
8176494,1928.0,0.89,mixt,не определены,Смешанные
8024035,1928.0,0.7120000000000001,brick,индивидуальный,"Каменные, кирпичные"
6564502,1928.0,0.7120000000000001,brick,II-03,"Каменные, кирпичные"
8135452,1928.0,1.9580000000000002,log,нет данных в техпаспорте,Деревянные
8430831,1928.0,1.9580000000000002,log,деревянный,Деревянные
6555199,1928.0,0.7120000000000001,brick,нет данных,"Каменные, кирпичные"
8417674,1928.0,0.7120000000000001,brick,СФ,"Каменные, кирпичные"
8569631,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
8557323,1928.0,0.7120000000000001,brick,Не заполнено,"Каменные, кирпичные"
7724414,1928.0,1.9580000000000002,log,деревянный,Деревянные
8430838,1928.0,1.9580000000000002,log,деревянный,Деревянные
8569635,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
6707128,1928.0,0.7120000000000001,brick,Не заполнено,"Каменные, кирпичные"
8260315,1928.0,0.7120000000000001,brick,Не заполнено,"Каменные, кирпичные"
8325561,1928.0,0.7120000000000001,brick,в технической документации информации нет,"Каменные, кирпичные"
8417590,1928.0,1.9580000000000002,log,СФК,Деревянные
6525019,1928.0,1.0,mixt,Не заполнено,Смешанные
8176455,1928.0,1.9580000000000002,log,не определены,Деревянные
8417588,1928.0,1.9580000000000002,log,СФК,Деревянные
6554742,1928.0,1.9580000000000002,log,не определены,Деревянные
8176460,1928.0,0.89,mixt,не определены,Смешанные
6525018,1928.0,1.0,mixt,Не заполнено,Смешанные
8554521,1928.0,1.0,,Не заполнено,Не заполнено
8418835,1928.0,1.9580000000000002,log,СФК,Деревянные
8418840,1928.0,1.9580000000000002,log,СФК,Деревянные
8483193,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
8022428,1928.0,0.7120000000000001,brick,индивидуальный,"Каменные, кирпичные"
8491855,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
8503222,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
7692911,1928.0,0.7120000000000001,brick,Не заполнено,"Каменные, кирпичные"
7692936,1928.0,0.7120000000000001,brick,Не заполнено,"Каменные, кирпичные"
8495938,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
8418843,1928.0,1.9580000000000002,log,СФ,Деревянные
8495377,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
8430829,1928.0,1.9580000000000002,log,Деревянный,Деревянные
8483191,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
7745208,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
8038647,1928.0,1.9580000000000002,log,Индивидуальный проект,Деревянные
8564221,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
8509198,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
6713355,1928.0,0.7120000000000001,brick,АВ400-1,"Каменные, кирпичные"
8488751,1928.0,1.0,log,Не заполнено,Деревянные
7103336,1928.0,1.0,log,Не заполнено,Деревянные
8413903,1928.0,0.7120000000000001,brick,01,"Каменные, кирпичные"
6663310,1928.0,1.0,,Не заполнено,Не заполнено
8022350,1928.0,0.7120000000000001,brick,индивидуальный,"Каменные, кирпичные"
6564590,1928.0,0.7120000000000001,brick,отсутствует,"Каменные, кирпичные"
8248320,1928.0,1.9580000000000002,log,типовой,Деревянные
8505368,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
8397786,1928.0,1.9580000000000002,log,ИП,Деревянные
8555563,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
8506313,1928.0,1.9580000000000002,log,Не заполнено,Деревянные
8577184,1928.0,0.89,mixt,ИП,Смешанные
8577190,1928.0,0.89,mixt,ИП,Смешанные
6707779,1928.0,0.7120000000000001,brick,Не заполнено,"Каменные, кирпичные"
8420987,1928.0,1.9580000000000002,log,СФ,Деревянные
8567187,1928.0,0.7120000000000001,brick,Не заполнено,"Каменные, кирпичные"
8418845,1928.0,1.9580000000000002,log,СФ,Деревянные
8667297,1928.0,0.89,mixt,жилое,Смешанные
6563936,1928.0,0.7120000000000001,brick,СФК,"Каменные, кирпичные"
8554510,1928.0,1.0,,Не заполнено,Не заполнено
8464015,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
8500834,1927.0,1.9800000000000002,log,бревенчатый,Не заполнено
8022511,1927.0,1.9800000000000002,log,индивидуальный,Деревянные
8022237,1927.0,1.9800000000000002,log,индивидуальный,Деревянные
8213345,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
8573626,1927.0,1.9800000000000002,log,01,Деревянные
8257847,1927.0,0.72,brick,индивидуальный,"Каменные, кирпичные"
8354253,1927.0,1.9800000000000002,log,А,Деревянные
6554965,1927.0,1.9800000000000002,log,01,Деревянные
6547467,1927.0,1.0,,Не заполнено,Не заполнено
8573603,1927.0,1.9800000000000002,log,01,Деревянные
7723918,1927.0,1.9800000000000002,log,деревянный,Деревянные
6713274,1927.0,1.9800000000000002,log,А,Деревянные
8478478,1927.0,0.72,brick,нет,"Каменные, кирпичные"
8344229,1927.0,1.9800000000000002,log,А,Деревянные
8573543,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
6547476,1927.0,1.0,,Не заполнено,Не заполнено
8488654,1927.0,0.72,brick,Не заполнено,"Каменные, кирпичные"
8129203,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
8555605,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
8332842,1927.0,1.9800000000000002,log,А,Деревянные
7724459,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
6555023,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
8176448,1927.0,1.9800000000000002,log,не определены,Деревянные
8176438,1927.0,1.9800000000000002,log,не определены,Деревянные
8176427,1927.0,1.9800000000000002,log,не определены,Деревянные
8502573,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
8476188,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
8022189,1927.0,0.72,brick,индивидуальный,"Каменные, кирпичные"
8555584,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
8555757,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
8502525,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
8428981,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
7724533,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
8257972,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
6555022,1927.0,0.9,mixt,бревенчатый,Смешанные
8396594,1927.0,1.9800000000000002,log,Данные в тех.паспорте отсутстуют,Деревянные
8502717,1927.0,0.9,other,Не заполнено,Иные
8502563,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
7724463,1927.0,1.9800000000000002,log,Не заполнено,Деревянные
8033342,1926.0,2.0020000000000002,log,индивидуальный,Деревянные
8022472,1926.0,0.728,brick,индивидуальный,"Каменные, кирпичные"
8022441,1926.0,0.728,brick,индивидуальный,"Каменные, кирпичные"
8022408,1926.0,0.728,brick,индивидуальный,"Каменные, кирпичные"
8022213,1926.0,2.0020000000000002,log,Не заполнено,Деревянные
8033239,1926.0,2.0020000000000002,log,индивидуальный,Деревянные
8469223,1926.0,2.0020000000000002,log,нет данных,Деревянные
6706097,1926.0,0.728,brick,Не заполнено,"Каменные, кирпичные"
