id;address;year;base_type;build_year;cesspools_volume;cold_water_type;common_hold_square;electo_type;electro_inputs;elevators;energo_class;entrance;ext_info;face_type;fire_exting_type;floors;floors_min;garbage_chute_count;garbage_chute_type;gas_supply_type;gutter_type;hot_water_type;kap_rem_fund;land_plot_area;latitude;living_rooms;living_square;longtitude;manager;not_living_rooms;not_living_square;other;overlap_type;parking_area;playground;roof_type;roofing_type;rooms;seria;sportground;square;type;underground_square;vent_type;wall_type;warming_type;water_disposal_type;working_year;wreck
8809307;г. Биробиджан, ул. 40 лет Победы, д. 19;;Свайный;1989;0.0;Центральное;1622.8;Центральное;2;0;Не присвоен;4;Не заполнено;Окрашенный;Отсутствует;5;1;0;Отсутствует;Центральное;Наружные водостоки;Центральное (открытая система);На специальном счете организации;2911.0;48.798793;60;2673.7;132.886379;ТСЖ № 95;0;0.0;Не заполнено;Железобетонные;0.00;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;панельный;Имеется;4296.5;Многоквартирный дом;529.7;Приточно-вытяжная вентиляция;Панельные;Центральное;Центральное;1989;Нет
8439178;г. Биробиджан, ул. 40 лет Победы, д. 21.;;Свайный;1989;0.0;Центральное;934.4;Центральное;1;0;Не заполнено;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;4841.0;48.798104;54;2471.3;132.884636;"ООО  УК ""Рембытстройсервис""";3;117.8;Не заполнено;Железобетонные;Не заполнено;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);57;типовой;Не имеется;3523.5;Многоквартирный дом;550.3;Приточная вентиляция;Панельные;Центральное;Центральное;1989;Нет
8439179;г. Биробиджан, ул. 40 лет Победы, д. 23.;;Бетонные столбы;1991;0.0;Центральное;1229.9;Центральное;1;0;Не заполнено;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);Не заполнено;6093.0;48.797653;90;3966.7;132.884366;"ООО  УК ""Рембытстройсервис""";0;0.0;Не заполнено;Железобетонные;Не заполнено;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);90;типовой;Не имеется;5196.6;Многоквартирный дом;810.4;Приточная вентиляция;Панельные;Центральное;Центральное;1991;Нет
7982340;г. Биробиджан, ул. 40 лет Победы, д. 25;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;12;Не заполнено;Нет данных;Не заполнено;5;Не заполнено;Не заполнено;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;48.796799;Не заполнено;7958.0;132.883585;"ТСЖ ""Весна""";Не заполнено;Не заполнено;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;172;Не заполнено;Не заполнено;7958.0;Многоквартирный дом;Не заполнено;Не заполнено;Панельные;Не заполнено;Не заполнено;1991;Нет
7641776;г. Биробиджан, ул. 40 лет Победы, д. 25а;;Свайный;1990;Не заполнено;Центральное;425.6;Центральное;1;0;Не присвоен;6;Не заполнено;Соответствует материалу стен;Отсутствует;5;1;Не заполнено;Отсутствует;Центральное;Наружные водостоки;Центральное (открытая система);На специальном счете организации;0.0;48.797196;89;3915.9;132.885013;ТСЖ №19;1;59.4;Не заполнено;Железобетонные;0.00;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);90;Не заполнено;Не имеется;4400.9;Многоквартирный дом;776.7;Приточная вентиляция;Панельные;Центральное;Центральное;1990;Нет
6522515;г. Биробиджан, пр-кт. 60-летия СССР, д. 11;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;48.792353;Не заполнено;8509.5;132.921494;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;14858.9;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1985;Нет
8438612;г. Биробиджан, пр-кт. 60-летия СССР, д. 11.;;Бетонные столбы;1985;0.0;Центральное;3993.0;Центральное;1;5;Не заполнено;5;Не заполнено;Облицованный плиткой;Отсутствует;9;1;5;На лестничной клетке;Центральное;Внутренние водостоки;Центральное (закрытая система);На счете регионального оператора;7354.0;48.79233;151;8506.0;132.921431;"ООО  УК ""Рембытстройсервис""";3;2385.0;Не заполнено;Железобетонные;Не заполнено;Имеется;Плоская;Из рулонных материалов;154;типовой;Не имеется;14884.0;Многоквартирный дом;2338.4;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1985;Нет
6664787;г. Биробиджан, ул. Антенная, д. 12;;Не заполнено;Не заполнено;Не заполнено;Отсутствует;Не заполнено;Центральное;Не заполнено;0;Не заполнено;2;Не заполнено;Нет данных;Не заполнено;2;Не заполнено;0;Не заполнено;Отсутствует;Не заполнено;Отсутствует;Не заполнено;1515.0;48.789469;Не заполнено;429.9;132.894167;Не заполнено;Не заполнено;0.0;Не заполнено;Деревянные;Не заполнено;Не заполнено;Нет данных;Нет данных;8;Не заполнено;Не заполнено;472.5;Многоквартирный дом;0.0;Не заполнено;Деревянные;Печное;Отсутствует;1939;Да
6664796;г. Биробиджан, ул. Антенная, д. 14;;Не заполнено;Не заполнено;Не заполнено;Отсутствует;Не заполнено;Центральное;Не заполнено;0;Не заполнено;2;Не заполнено;Нет данных;Не заполнено;2;Не заполнено;0;Не заполнено;Отсутствует;Не заполнено;Отсутствует;Не заполнено;2172.7;48.790145;Не заполнено;444.3;132.894041;Не заполнено;Не заполнено;0.0;Не заполнено;Деревянные;Не заполнено;Не заполнено;Нет данных;Нет данных;8;Не заполнено;Не заполнено;491.8;Многоквартирный дом;0.0;Не заполнено;Деревянные;Печное;Отсутствует;1939;Да
7644770;г. Биробиджан, пер. Аремовский, д. 5;;Иной;1987;458.22;Центральное;127.8;Центральное;1;0;Не присвоен;3;Не заполнено;Соответствует материалу стен;Отсутствует;3;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;0.0;48.787931;27;732.8;132.907678;"ООО ""УК ""ДомСтройСервис""";0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);27;кирпичный;Не имеется;1389.1;Многоквартирный дом;0.0;Отсутствует;Каменные, кирпичные;Центральное;Автономное;1987;Нет
9320856;г. Биробиджан, пер. Аремовский, д. 7;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;48.786679;Не заполнено;Не заполнено;132.903653;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
7644673;г. Биробиджан, пер. Аремовский, д. 11;;Ленточный;1965;0.0;Автономное;0.0;Центральное;1;0;Не присвоен;1;Не заполнено;Соответствует материалу стен;Отсутствует;1;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;0.0;48.786477;4;170.5;132.904174;"ООО ""УК ""МОНАРХ""";0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);4;деревянный;Не имеется;197.3;Многоквартирный дом;0.0;Отсутствует;Деревянные;Печное;Отсутствует;1965;Нет
7644695;г. Биробиджан, пер. Аремовский, д. 13;;Ленточный;1963;0.0;Автономное;0.0;Центральное;1;0;Не заполнено;1;Не заполнено;Соответствует материалу стен;Отсутствует;1;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;855.0;48.786679;5;179.8;132.904291;"ООО ""УК ""МОНАРХ""";0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);5;деревянный;Не имеется;217.0;Многоквартирный дом;0.0;Отсутствует;Деревянные;Печное;Отсутствует;1963;Нет
7644733;г. Биробиджан, пер. Аремовский, д. 15;;Иной;1974;0.0;Автономное;47.0;Центральное;1;0;Не присвоен;2;Не заполнено;Соответствует материалу стен;Отсутствует;2;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;0.0;48.787077;12;489.4;132.904057;"ООО ""УК ""ДомСтройСервис""";0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);12;деревянный;Не имеется;536.4;Многоквартирный дом;0.0;Отсутствует;Деревянные;Центральное;Не заполнено;1974;Нет
7644717;г. Биробиджан, пер. Аремовский, д. 16;;Иной;1957;0.0;Автономное;48.2;Центральное;1;0;Не присвоен;1;Не заполнено;Соответствует материалу стен;Отсутствует;1;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;1207.0;48.787937;5;197.0;132.910139;"ООО ""УК ""МОНАРХ""";0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);5;деревянный;Не имеется;245.2;Многоквартирный дом;0.0;Отсутствует;Деревянные;Печное;Отсутствует;1957;Нет
7644744;г. Биробиджан, пер. Аремовский, д. 21;;Иной;1966;0.0;Автономное;0.0;Центральное;1;0;Не присвоен;1;Не заполнено;Соответствует материалу стен;Отсутствует;1;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;5190.0;48.787896;8;264.2;132.909447;"ООО ""УК ""МОНАРХ""";0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);8;деревянный;Не имеется;334.7;Многоквартирный дом;0.0;Отсутствует;Деревянные;Печное;Отсутствует;1966;Нет
7644752;г. Биробиджан, пер. Аремовский, д. 33;;Иной;1966;0.0;Автономное;0.0;Центральное;0;0;Не заполнено;1;Не заполнено;Соответствует материалу стен;Отсутствует;1;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;1728.0;48.787718;6;164.7;132.9096;"ООО ""УК ""МОНАРХ""";0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);6;деревянный;Не имеется;219.7;Многоквартирный дом;0.0;Отсутствует;Деревянные;Печное;Отсутствует;1966;Нет
7644760;г. Биробиджан, пер. Аремовский, д. 39;;Иной;1965;0.0;Автономное;0.0;Центральное;1;0;Не присвоен;1;Не заполнено;Соответствует материалу стен;Отсутствует;1;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;1256.0;48.794668;4;161.6;132.921799;"ООО ""УК ""МОНАРХ""";0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);4;деревянный;Не имеется;194.4;Многоквартирный дом;0.0;Отсутствует;Деревянные;Печное;Отсутствует;1965;Нет
7644778;г. Биробиджан, пер. Аремовский, д. 61;;Иной;1984;0.0;Автономное;17.9;Центральное;1;0;Не присвоен;6;Не заполнено;Соответствует материалу стен;Отсутствует;1;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;0.0;48.788929;8;288.0;132.908064;Не заполнено;0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);8;деревянный;Не имеется;305.9;Многоквартирный дом;0.0;Отсутствует;Деревянные;Центральное;Отсутствует;1984;Нет
7644783;г. Биробиджан, пер. Аремовский, д. 69;;Иной;1953;0.0;Автономное;0.0;Центральное;0;0;Не присвоен;1;Не заполнено;Соответствует материалу стен;Отсутствует;1;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;1789.0;48.794668;2;88.3;132.921799;"ООО ""УК ""МОНАРХ""";0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);2;деревянный;Не имеется;128.3;Многоквартирный дом;0.0;Отсутствует;Деревянные;Автономная котельная (крышная, встроенно-пристроенная);Отсутствует;1953;Нет
7644787;г. Биробиджан, пер. Аремовский, д. 71;;Иной;1954;0.0;Автономное;0.0;Центральное;1;0;Не присвоен;3;Не заполнено;Соответствует материалу стен;Отсутствует;1;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;0.0;48.788258;3;85.0;132.906375;Не заполнено;0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);3;деревянный;Не имеется;115.4;Многоквартирный дом;0.0;Отсутствует;Деревянные;Отсутствует;Отсутствует;1954;Нет
7644837;г. Биробиджан, ул. Биршоссе 2 км, д. 5;;Свайный;1993;0.0;Центральное;110.4;Центральное;1;0;Не присвоен;3;Не заполнено;Соответствует материалу стен;Отсутствует;3;1;0;Отсутствует;Центральное;Отсутствует;Центральное (закрытая система);На счете регионального оператора;2059.0;48.784578;25;1364.7;132.909870;"ООО ""УК ""ДомСтройСервис""";0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);25;кирпичный;Не имеется;1475.1;Многоквартирный дом;630.3;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1993;Нет
7644848;г. Биробиджан, ул. Биршоссе 2 км, д. 5А;;Свайный;1992;0.0;Центральное;123.0;Центральное;1;0;Не присвоен;3;Не заполнено;Соответствует материалу стен;Отсутствует;3;1;0;Не заполнено;Центральное;Отсутствует;Центральное (закрытая система);На счете регионального оператора;4439.0;48.784186;24;1351.9;132.909905;"ООО ""УК ""ДомСтройСервис""";0;0.0;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);24;кирпичный;Не имеется;1474.9;Многоквартирный дом;627.3;Вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;1992;Нет
7644879;г. Биробиджан, ул. Биршоссе 2 км, д. 8;;Иной;1965;0.0;Автономное;0.0;Центральное;1;0;Не присвоен;2;Не заполнено;Соответствует материалу стен;Отсутствует;2;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;На счете регионального оператора;550.0;48.785551;16;574.7;132.910822;"ООО ""УК ""МОНАРХ""";0;0.0;Не заполнено;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);16;деревянный;Не имеется;574.7;Многоквартирный дом;0.0;Отсутствует;Деревянные;Печное;Отсутствует;1965;Нет
6522514;г. Биробиджан, ул. Бумагина, д. 1;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Автономное;Не заполнено;Не заполнено;Не заполнено;Не заполнено;48.799131;Не заполнено;5175.3;132.896925;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;8115.0;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1975;Нет
8433233;г. Биробиджан, ул. Бумагина, д. 1.;;Бетонные столбы;1975;0.0;Центральное;1538.7;Центральное;1;0;Не заполнено;8;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;6605.0;48.799113;119;5219.1;132.896835;"ООО  УК ""Рембытстройсервис""";1;14.0;Не заполнено;Железобетонные;Не заполнено;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);120;типовой;Не имеется;6771.8;Многоквартирный дом;970.7;Приточная вентиляция;Панельные;Центральное;Центральное;1975;Нет
8433234;г. Биробиджан, ул. Бумагина, д. 1а.;;Бетонные столбы;1980;0.0;Центральное;792.3;Центральное;1;0;Не заполнено;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;4307.0;48.798276;59;2668.8;132.896503;"ООО  УК ""Рембытстройсервис""";1;37.8;Не заполнено;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;типовой;Не имеется;3461.1;Многоквартирный дом;506.0;Приточная вентиляция;Панельные;Центральное;Центральное;1980;Нет
8439180;г. Биробиджан, ул. Бумагина, д. 3.;;Бетонные столбы;1976;0.0;Центральное;1206.3;Центральное;1;0;Не заполнено;5;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;8736.0;48.798983;90;3931.7;132.894697;"ООО  УК ""Рембытстройсервис""";0;0.0;Не заполнено;Железобетонные;0.00;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);90;типовой;Не имеется;5138.0;Многоквартирный дом;776.9;Приточная вентиляция;Панельные;Центральное;Центральное;1976;Нет
8439182;г. Биробиджан, ул. Бумагина, д. 5.;;Бетонные столбы;1975;0.0;Центральное;1663.8;Центральное;1;0;Не заполнено;8;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;7798.0;48.798567;118;5188.0;132.894904;"ООО  УК ""Рембытстройсервис""";0;0.0;Не заполнено;Железобетонные;Не заполнено;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);118;типовой;Не имеется;6851.8;Многоквартирный дом;1099.0;Приточная вентиляция;Панельные;Центральное;Центральное;1975;Нет
8439708;г. Биробиджан, ул. Бумагина, д. 6.;;Свайный;1977;0.0;Центральное;784.7;Центральное;1;0;Не заполнено;2;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Отсутствует;Центральное (закрытая система);На счете регионального оператора;3747.0;48.799018;84;2981.8;132.898443;"ООО  УК ""Рембытстройсервис""";1;115.3;Не заполнено;Железобетонные;Не заполнено;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);85;типовой;Не имеется;3881.8;Многоквартирный дом;703.3;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1977;Нет
8439184;г. Биробиджан, ул. Бумагина, д. 6а.;;Свайный;1983;0.0;Центральное;1196.2;Центральное;1;0;Не заполнено;2;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;3379.0;48.798775;100;3207.7;132.89926;"ООО  УК ""Рембытстройсервис""";0;0.0;Не заполнено;Железобетонные;Не заполнено;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);100;пр. 1-447С-44;Не имеется;4403.9;Многоквартирный дом;747.0;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1983;Нет
8439186;г. Биробиджан, ул. Бумагина, д. 6б.;;Свайный;1989;0.0;Центральное;592.4;Центральное;1;0;Не заполнено;3;Не заполнено;Соответствует материалу стен;Отсутствует;3;3;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;2790.0;48.799179;24;1356.7;132.89909;"ООО  УК ""Рембытстройсервис""";0;0.0;Не заполнено;Железобетонные;Не заполнено;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);24;типовой;Не имеется;1949.1;Многоквартирный дом;493.1;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1989;Нет
7951067;г. Биробиджан, ул. Бумагина, д. 6в;;Свайный;1992;0.0;Центральное;617.5;Центральное;1;0;Не заполнено;3;Не заполнено;Соответствует материалу стен;Отсутствует;4;4;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;2860.0;48.798917;32;1756.5;132.90006;"ООО  УК ""Рембытстройсервис""";0;0.0;Не заполнено;Железобетонные;Не заполнено;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);32;типовой;Не имеется;2374.0;Многоквартирный дом;471.0;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1992;Нет
8433236;г. Биробиджан, ул. Бумагина, д. 7.;;Свайный;1977;0.0;Центральное;1236.3;Центральное;1;0;Не заполнено;6;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;5856.0;48.797279;90;4013.5;132.896952;"ООО  УК ""Рембытстройсервис""";0;0.0;Не заполнено;Железобетонные;Не заполнено;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);90;типовой;Не имеется;5249.8;Многоквартирный дом;797.9;Приточная вентиляция;Панельные;Центральное;Центральное;1977;Нет
8439709;г. Биробиджан, ул. Бумагина, д. 8.;;Свайный;1990;0.0;Центральное;472.9;Центральное;1;0;Не заполнено;1;Не заполнено;Соответствует материалу стен;Отсутствует;5;1;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;4917.0;48.798152;54;2223.7;132.898703;"ООО  УК ""Рембытстройсервис""";1;586.5;Не заполнено;Железобетонные;Не заполнено;Не имеется;Плоская;Из рулонных материалов;55;типовой;Не имеется;3283.1;Многоквартирный дом;97.6;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1990;Нет
8439187;г. Биробиджан, ул. Бумагина, д. 8а.;;Свайный;1994;0.0;Центральное;1143.5;Центральное;1;0;Не заполнено;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Отсутствует;Центральное (закрытая система);На счете регионального оператора;6557.0;48.798069;60;3583.3;132.899584;"ООО  УК ""Рембытстройсервис""";0;0.0;Не заполнено;Железобетонные;Не заполнено;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;типовой;Не имеется;4726.8;Многоквартирный дом;813.7;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1994;Нет
8298520;г. Биробиджан, ул. Бумагина, д. 9;;Свайный;1976;0.0;Центральное;833.5;Центральное;1;0;Не заполнено;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;3953.0;48.797796;60;2646.0;132.895712;"ООО  УК ""Рембытстройсервис""";0;0.0;Не заполнено;Железобетонные;Не заполнено;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;типовой;Не имеется;3479.5;Многоквартирный дом;547.3;Приточная вентиляция;Панельные;Центральное;Центральное;1976;Нет
7641757;г. Биробиджан, ул. Бумагина, д. 10а;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное;Не заполнено;Не заполнено;Не заполнено;2;Не заполнено;Нет данных;Не заполнено;5;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;48.797386;Не заполнено;1767.0;132.898452;"ТСЖ ""Солнечный остров""";Не заполнено;358.6;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;28;Не заполнено;Не заполнено;2357.7;Многоквартирный дом;Не заполнено;Не заполнено;Каменные, кирпичные;Центральное;Центральное;2008;Нет
7641763;г. Биробиджан, ул. Бумагина, д. 10б;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное;Не заполнено;Не заполнено;Не заполнено;5;Не заполнено;Нет данных;Не заполнено;5;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Центральное (открытая система);Не заполнено;Не заполнено;48.797624;Не заполнено;4089.9;132.899036;"ТСЖ ""Солнечный остров""";Не заполнено;1078.8;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;70;Не заполнено;Не заполнено;5858.9;Многоквартирный дом;Не заполнено;Не заполнено;Каменные, кирпичные;Центральное;Центральное;2008;Нет
8433237;г. Биробиджан, ул. Бумагина, д. 11.;;Свайный;1976;0.0;Центральное;876.7;Центральное;1;0;Не заполнено;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;3809.0;48.797422;60;3583.3;132.895694;"ООО  УК ""Рембытстройсервис""";0;0.0;Не заполнено;Железобетонные;Не заполнено;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;типовой;Не имеется;4460.0;Многоквартирный дом;530.2;Приточная вентиляция;Панельные;Центральное;Центральное;1976;Нет
7940128;г. Биробиджан, ул. Бумагина, д. 12;;Свайный;2010;0.0;Центральное;1122.2;Центральное;3;0;B;8;Не заполнено;Облицованный плиткой;Пожарные гидранты;5;5;0;Отсутствует;Отсутствует;Наружные водостоки;Центральное (открытая система);На счете регионального оператора;5853.0;48.796745;109;6893.8;132.898569;"ООО ""Стандарт""";3;1249.9;Не заполнено;Железобетонные;60.00;Имеется;Скатная;Из металлочерепицы;112;114c;Не имеется;9265.9;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;2010;Нет
7950981;г. Биробиджан, ул. Бумагина, д. 13;;Свайный;1977;0.0;Центральное;820.3;Центральное;1;Не заполнено;Не заполнено;4;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;3156.0;48.797001;60;2659.5;132.895685;"ООО  УК ""Рембытстройсервис""";0;0.0;Не заполнено;Железобетонные;936.00;Имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);60;типовой;Не имеется;3479.5;Многоквартирный дом;530.2;Приточная вентиляция;Панельные;Центральное;Центральное;1977;Нет
9317997;г. Биробиджан, ул. Бумагина, д. 14;;Свайный;2014;0.0;Центральное;393.9;Центральное;1;0;B;4;Не заполнено;Облицованный плиткой;Пожарные гидранты;5;5;0;Отсутствует;Отсутствует;Наружные водостоки;Центральное (открытая система);На счете регионального оператора;1649.0;48.796395;60;3471.3;132.899566;"ООО ""Стандарт""";47;789.3;проведено озеленение территории дома;Железобетонные;40.00;Имеется;Скатная;Из металлочерепицы;107;здание;Не имеется;4654.5;Многоквартирный дом;1025.0;Приточно-вытяжная вентиляция;Каменные, кирпичные;Центральное;Центральное;2014;Нет
8433238;г. Биробиджан, ул. Бумагина, д. 15.;;Свайный;1977;0.0;Центральное;1639.2;Центральное;1;0;Не заполнено;9;Не заполнено;Соответствует материалу стен;Отсутствует;5;5;0;Отсутствует;Центральное;Наружные водостоки;Центральное (закрытая система);На счете регионального оператора;4654.0;48.797268;118;5267.0;132.894958;"ООО  УК ""Рембытстройсервис""";1;28.7;Не заполнено;Железобетонные;Не заполнено;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);119;типовой;Не имеется;7157.6;Многоквартирный дом;997.4;Приточная вентиляция;Панельные;Центральное;Центральное;1977;Нет
