id;address;year;base_type;build_year;cesspools_volume;cold_water_type;common_hold_square;electo_type;electro_inputs;elevators;energo_class;entrance;ext_info;face_type;fire_exting_type;floors;floors_min;garbage_chute_count;garbage_chute_type;gas_supply_type;gutter_type;hot_water_type;kap_rem_fund;land_plot_area;latitude;living_rooms;living_square;longtitude;manager;not_living_rooms;not_living_square;other;overlap_type;parking_area;playground;roof_type;roofing_type;rooms;seria;sportground;square;type;underground_square;vent_type;wall_type;warming_type;water_disposal_type;working_year;wreck
8998132;ул. Багрия, д. 62;;Ленточный;1954;0.0;Центральное;196.0;Центральное;1;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;2;0;0;Отсутствует;Центральное;Отсутствует;Отсутствует;На счете регионального оператора;0.0;44.593693;8;279.0;33.546497;"ГУПС ""УК Нахимовского района""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);8;не установлен;Не имеется;475.0;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Иные;Центральное;Центральное;1954;Нет
9310598;ул. Багрия, д. 63;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;44.593469;Не заполнено;Не заполнено;33.547692;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
8998288;ул. Багрия, д. 63;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;1;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;44.593469;Не заполнено;Не заполнено;33.547692;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;13;Не заполнено;Не заполнено;0.0;Многоквартирный дом;Не заполнено;Не заполнено;Иные;Не заполнено;Не заполнено;1958;Да
8998292;ул. Багрия, д. 64;;Ленточный;1957;0.0;Центральное;156.0;Центральное;1;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;2;2;0;Отсутствует;Центральное;Отсутствует;Отсутствует;Не определен;0.0;44.593539;8;256.92;33.546605;"ГУПС ""УК Нахимовского района""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);8;не установлен;Не имеется;412.92;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Иные;Центральное;Центральное;1957;Нет
8998298;ул. Багрия, д. 66;;Ленточный;1957;0.0;Центральное;156.0;Центральное;1;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;2;2;0;Отсутствует;Центральное;Отсутствует;Отсутствует;Не определен;0.0;44.593379;8;259.42;33.546722;"ГУПС ""УК Нахимовского района""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);8;не установлен;Не имеется;415.42;Многоквартирный дом;0.0;Приточно-вытяжная вентиляция;Иные;Центральное;Центральное;1957;Нет
9310592;ул. Багрия, д. 66;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;53.456873;Не заполнено;Не заполнено;35.184629;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
9063339;ул. Багрия, д. 75, к. 1;;Ленточный;2013;0.0;Центральное;22.5;Центральное;2;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;3;3;0;Отсутствует;Центральное;Внутренние водостоки;Квартирное (квартирный котел);Не определен;592.0;44.591915;6;370.1;33.547827;"ООО ""Ремонтно-эксплуатационное предприятие ""Севжилфонд""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из металлочерепицы;6;1.090.1 кирпичный;Не имеется;392.6;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;2013;Нет
9063340;ул. Багрия, д. 75, к. 2;;Ленточный;2011;0.0;Центральное;22.5;Центральное;2;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;3;3;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);Не определен;695.0;44.591915;6;496.2;33.547827;"ООО ""Ремонтно-эксплуатационное предприятие ""Севжилфонд""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из металлочерепицы;6;1.090.1 кирпичный;Не имеется;518.7;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;2011;Нет
9063341;ул. Багрия, д. 75, к. 3;;Ленточный;2011;0.0;Центральное;22.5;Центральное;2;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;3;3;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);Не определен;692.0;44.591915;7;470.0;33.547827;"ООО ""Ремонтно-эксплуатационное предприятие ""Севжилфонд""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из металлочерепицы;7;1.090.1 кирпичный;Не имеется;492.5;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;2011;Нет
9063342;ул. Багрия, д. 75, к. 4;;Ленточный;2011;0.0;Центральное;22.5;Центральное;2;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;3;3;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);Не определен;701.0;44.591472;3;467.6;33.54974;"ООО ""Ремонтно-эксплуатационное предприятие ""Севжилфонд""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из металлочерепицы;3;1.090.1 кирпичный;Не имеется;490.1;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;2011;Нет
9063343;ул. Багрия, д. 75, к. 5;;Ленточный;2011;0.0;Центральное;22.5;Центральное;2;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;3;3;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);Не определен;610.4;44.591389;6;402.4;33.54983;"ООО ""Ремонтно-эксплуатационное предприятие ""Севжилфонд""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из металлочерепицы;6;1.090.1 кирпичный;Не имеется;424.9;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;2011;Нет
9063344;ул. Багрия, д. 75, к. 9;;Ленточный;2011;0.0;Центральное;22.5;Центральное;2;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;3;3;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);Не определен;601.0;44.591915;8;461.2;33.547827;"ООО ""Ремонтно-эксплуатационное предприятие ""Севжилфонд""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из металлочерепицы;8;1.090.1 кирпичный;Не имеется;483.7;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;2011;Нет
9063346;ул. Багрия, д. 75, к. 10;;Ленточный;2011;0.0;Центральное;22.5;Центральное;2;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;3;3;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);Не определен;602.0;44.591915;7;465.5;33.547827;"ООО ""Ремонтно-эксплуатационное предприятие ""Севжилфонд""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из металлочерепицы;7;1.090.1 кирпичный;Не имеется;488.0;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;2011;Нет
9063345;ул. Багрия, д. 75, к. 12;;Ленточный;2011;0.0;Центральное;22.5;Центральное;2;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;3;3;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);Не определен;719.0;44.591915;7;498.5;33.547827;"ООО ""Ремонтно-эксплуатационное предприятие ""Севжилфонд""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из металлочерепицы;7;1.090.1 кирпичный;Не имеется;521.0;Многоквартирный дом;0.0;Отсутствует;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;2011;Нет
9063347;ул. Багрия, д. 77;;Ленточный;2011;0.0;Центральное;22.5;Центральное;2;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;3;3;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);Не определен;601.0;44.591915;3;398.6;33.547827;"ООО ""Ремонтно-эксплуатационное предприятие ""Севжилфонд""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из металлочерепицы;3;1.090.1 кирпичный;Не имеется;421.1;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;2011;Нет
9063348;ул. Багрия, д. 79;;Ленточный;2011;0.0;Центральное;22.5;Центральное;2;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;3;3;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);Не определен;603.0;44.591915;8;465.9;33.547827;"ООО ""Ремонтно-эксплуатационное предприятие ""Севжилфонд""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из металлочерепицы;8;1.090.1 кирпичный;Не имеется;488.4;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;2011;Нет
9063349;ул. Багрия, д. 83;;Ленточный;2011;0.0;Центральное;22.5;Центральное;2;0;Не присвоен;1;нет;Оштукатуренный;Отсутствует;3;3;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);Не определен;805.0;44.591915;9;584.3;33.547827;"ООО ""Ремонтно-эксплуатационное предприятие ""Севжилфонд""";0;0.0;нет;Железобетонные;0.00;Не имеется;Скатная;Из металлочерепицы;9;1.090.1 кирпичный;Не имеется;606.8;Многоквартирный дом;0.0;Вытяжная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;2011;Нет
9087862;ул. Бакинская, д. 4;;Ленточный;1950;0.0;Центральное;21.1;Центральное;1;0;C;1;не имеется;Оштукатуренный;Отсутствует;2;1;0;Отсутствует;Центральное;Отсутствует;Отсутствует;Не определен;595.0;44.613235;16;271.9;33.510205;Не заполнено;0;0.0;не имеется;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);16;каменный;Не имеется;595.0;Многоквартирный дом;0.0;Приточная вентиляция;Каменные, кирпичные;Отсутствует;Центральное;1950;Нет
9315139;ул. Бакинская, д. 7;;Ленточный;1949;0.0;Центральное;0.0;Центральное;1;0;D;0;Не имеется;Оштукатуренный;Отсутствует;1;1;0;Отсутствует;Центральное;Отсутствует;Отсутствует;Не определен;682.0;44.613197;2;96.3;33.510762;Не заполнено;0;0.0;Не имеется;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);2;сборно-щитовой;Не имеется;96.3;Многоквартирный дом;0.0;Приточная вентиляция;Деревянные;Отсутствует;Центральное;1949;Нет
8983799;ул. Бакинская, д. 8, стр. жилой дом;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное;1;Не заполнено;Не заполнено;1;Не заполнено;Нет данных;Не заполнено;1;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Отсутствует;Не заполнено;996.0;44.612606;Не заполнено;753.0;33.510322;Не заполнено;Не заполнено;250.0;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;13;Не заполнено;Не заполнено;1003.0;Многоквартирный дом;Не заполнено;Не заполнено;Иные;Отсутствует;Центральное;1950;Нет
9105951;ул. Бакинская, д. 9;;Ленточный;1949;0.0;Центральное;0.0;Центральное;1;0;C;0;отсутствует;Оштукатуренный;Отсутствует;1;1;0;Отсутствует;Отсутствует;Отсутствует;Отсутствует;Не определен;250.0;44.613004;2;84.4;33.511104;"ГУПС ""УК ""ЦЕНТР""";0;0.0;отсутствует;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);2;сборно-щитовой;Не имеется;84.4;Многоквартирный дом;0.0;Приточная вентиляция;Деревянные;Печное;Центральное;1949;Нет
9087857;ул. Бакинская, д. 12;;Не заполнено;1957;0.0;Центральное;47.6;Центральное;1;0;C;2;Не имеется;Оштукатуренный;Отсутствует;2;1;0;Отсутствует;Центральное;Отсутствует;Отсутствует;Не определен;463.4;44.612593;16;590.0;33.51078;Не заполнено;0;0.0;Не имеется;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);16;блочный;Не имеется;637.6;Многоквартирный дом;0.0;Приточная вентиляция;Блочные;Печное;Центральное;1957;Нет
9087858;ул. Бакинская, д. 14;;Ленточный;1957;0.0;Центральное;43.5;Центральное;1;0;C;2;не имеется;Окрашенный;Отсутствует;2;0;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);Не определен;411.1;44.612337;16;566.3;33.511185;"ГУПС ""УК ""ЦЕНТР""";0;0.0;не имеется;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);16;каменный;Не имеется;609.8;Многоквартирный дом;0.0;Приточная вентиляция;Каменные, кирпичные;Печное;Центральное;1957;Нет
9087859;ул. Бакинская, д. 18;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;44.611239;Не заполнено;Не заполнено;33.511724;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
9087860;ул. Бакинская, д. 22;;Не заполнено;1953;Не заполнено;Не заполнено;55.0;Не заполнено;Не заполнено;0;D;2;Не имеется;Нет данных;Не заполнено;2;0;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не определен;Не заполнено;44.610816;8;577.0;33.511679;Не заполнено;0;0.0;Не имеется;Не заполнено;0.00;Не имеется;Нет данных;Нет данных;8;блочный;Не имеется;632.0;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1953;Нет
9087861;ул. Бакинская, д. 24;;Ленточный;1954;0.0;Центральное;43.4;Центральное;1;0;C;2;Не имеется;Оштукатуренный;Отсутствует;2;1;0;Отсутствует;Центральное;Отсутствует;Отсутствует;Не определен;204.5;44.610649;16;580.8;33.51105;Не заполнено;0;0.0;Не имеется;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);16;блочный;Не имеется;625.2;Многоквартирный дом;0.0;Приточная вентиляция;Блочные;Печное;Центральное;1954;Нет
9087910;туп. Бакинский, д. 2;;Ленточный;1948;0.0;Центральное;512.0;Центральное;1;0;C;3;отсутствует;Оштукатуренный;Отсутствует;1;0;0;Отсутствует;Центральное;Отсутствует;Квартирное (квартирный котел);Не определен;850.2;44.612837;8;592.8;33.50999;"ГУПС ""УК ""ЦЕНТР""";0;0.0;отсутствует;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);8;каменный;Не имеется;1104.8;Многоквартирный дом;470.7;Приточная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;1948;Нет
8997860;туп. Бакинский, д. 3;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное;1;Не заполнено;Не заполнено;1;Не заполнено;Нет данных;Не заполнено;1;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Отсутствует;Не заполнено;Не заполнено;44.612151;Не заполнено;755.0;33.509711;Не заполнено;Не заполнено;53.0;Не заполнено;Деревянные;Не заполнено;Не заполнено;Нет данных;Нет данных;14;Не заполнено;Не заполнено;808.0;Специализированный жилищный фонд;Не заполнено;Не заполнено;Каменные, кирпичные;Отсутствует;Центральное;1946;Нет
8997863;туп. Бакинский, д. 4;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное;1;Не заполнено;Не заполнено;1;Не заполнено;Нет данных;Не заполнено;1;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Отсутствует;Не заполнено;Не заполнено;44.612375;Не заполнено;581.0;33.509379;Не заполнено;Не заполнено;378.0;Не заполнено;Деревянные;Не заполнено;Не заполнено;Нет данных;Нет данных;14;Не заполнено;Не заполнено;959.0;Жилой дом блокированной застройки;Не заполнено;Не заполнено;Каменные, кирпичные;Отсутствует;Центральное;1950;Нет
9087912;туп. Бакинский, д. 5;;Ленточный;1956;0.0;Центральное;0.0;Центральное;1;0;C;0;не имеется;Оштукатуренный;Отсутствует;1;1;0;Отсутствует;Центральное;Отсутствует;Отсутствует;Не определен;337.0;44.611907;4;146.0;33.509217;"ГУПС ""УК ""ЦЕНТР""";0;0.0;не имеется;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);4;каменный;Не имеется;146.0;Многоквартирный дом;0.0;Приточная вентиляция;Каменные, кирпичные;Отсутствует;Центральное;1956;Нет
9087914;туп. Бакинский, д. 6;;Ленточный;1959;0.0;Центральное;45.1;Центральное;1;0;C;2;Не имеется;Оштукатуренный;Отсутствует;2;0;0;Отсутствует;Центральное;Отсутствует;Квартирное (квартирный котел);Не определен;403.5;44.612664;16;565.8;33.509154;"ГУПС ""УК ""ЦЕНТР""";0;0.0;Не имеется;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);16;каменный;Не имеется;610.9;Многоквартирный дом;0.0;Приточная вентиляция;Каменные, кирпичные;Квартирное отопление (квартирный котел);Центральное;1959;Нет
9087915;туп. Бакинский, д. 7;;Ленточный;1956;0.0;Центральное;0.0;Центральное;1;0;C;0;отсутствует;Оштукатуренный;Отсутствует;1;1;0;Отсутствует;Центральное;Отсутствует;Отсутствует;Не определен;337.0;44.611695;4;135.5;33.508966;"ГУПС ""УК ""ЦЕНТР""";0;0.0;отсутствует;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);4;каменный;Не имеется;135.5;Многоквартирный дом;0.0;Приточная вентиляция;Каменные, кирпичные;Печное;Центральное;1956;Нет
9088593;туп. Бакинский, д. 8;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;44.612472;Не заполнено;Не заполнено;33.508777;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
9087906;туп. Бакинский, д. 10;;Ленточный;1957;0.0;Центральное;0.0;Центральное;1;0;C;0;отсутствует;Оштукатуренный;Отсутствует;1;1;0;Отсутствует;Центральное;Отсутствует;Отсутствует;Не определен;40.0;44.612202;4;149.2;33.508777;"ГУПС ""УК ""ЦЕНТР""";0;0.0;отсутствует;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);4;каменный;Не имеется;149.2;Многоквартирный дом;0.0;Приточная вентиляция;Каменные, кирпичные;Отсутствует;Центральное;1957;Нет
9087907;туп. Бакинский, д. 12;;Ленточный;1953;0.0;Центральное;0.0;Центральное;1;0;C;0;не имеется;Оштукатуренный;Отсутствует;1;1;0;Отсутствует;Центральное;Отсутствует;Отсутствует;Не определен;20.0;44.612035;4;142.7;33.509002;"ГУПС ""УК ""ЦЕНТР""";0;0.0;не имеется;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);4;каменный;Не имеется;142.7;Многоквартирный дом;0.0;Приточная вентиляция;Каменные, кирпичные;Печное;Центральное;1953;Нет
9087909;туп. Бакинский, д. 14;;Ленточный;1956;0.0;Центральное;0.0;Центральное;1;0;C;0;Не имеется;Оштукатуренный;Отсутствует;1;0;0;Отсутствует;Центральное;Отсутствует;Отсутствует;Не определен;250.0;44.611843;4;169.7;33.508777;"ГУПС ""УК ""ЦЕНТР""";0;0.0;Не имеется;Деревянные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);4;каменный;Не имеется;169.7;Многоквартирный дом;0.0;Приточная вентиляция;Каменные, кирпичные;Печное;Центральное;1956;Нет
9087149;ул. Балаклавская, д. 3;;Не заполнено;1960;Не заполнено;Не заполнено;97.5;Не заполнено;Не заполнено;0;D;2;Не имеется;Нет данных;Не заполнено;5;0;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Центральное (закрытая система);Не определен;Не заполнено;44.60092;32;1274.6;33.521946;Не заполнено;0;345.5;Не имеется;Не заполнено;0.00;Не имеется;Нет данных;Нет данных;32;блочный;Не имеется;1717.6;Многоквартирный дом;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;1960;Нет
9062384;ул. Балаклавская, д. 4;;Ленточный;1963;0.0;Центральное;60.2;Центральное;1;0;C;1;не имеется;Оштукатуренный;Отсутствует;3;0;0;Отсутствует;Центральное;Наружные водостоки;Отсутствует;Не определен;1595.0;44.600914;20;652.47;33.521479;"ГУПС ""УК ""ЦЕНТР""";5;181.2;не имеется;Железобетонные;0.00;Не имеется;Скатная;Из волнистых и полуволнистых асбестоцементных листов (шиферная);25;каменный;Не имеется;892.0;Многоквартирный дом;0.0;Приточная вентиляция;Каменные, кирпичные;Центральное;Центральное;1963;Нет
8997847;ул. Балаклавская, д. 6, к. первый этаж;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное;1;Не заполнено;Не заполнено;1;Не заполнено;Нет данных;Не заполнено;1;Не заполнено;Не заполнено;Не заполнено;Отсутствует;Не заполнено;Центральное (закрытая система);Не заполнено;Не заполнено;44.600471;Не заполнено;445.0;33.521201;Не заполнено;Не заполнено;20.0;Не заполнено;Железобетонные;Не заполнено;Не заполнено;Нет данных;Нет данных;15;Не заполнено;Не заполнено;465.0;Не заполнено;Не заполнено;Не заполнено;Иные;Центральное;Центральное;1948;Нет
9087152;ул. Балаклавская, д. 8;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;44.599977;Не заполнено;Не заполнено;33.520761;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
9311170;ш. Балаклавское, д. 42;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;53.456873;Не заполнено;Не заполнено;35.184629;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
9087365;ш. Балаклавское, д. 42;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;44.53817;Не заполнено;Не заполнено;33.543209;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет данных;Нет данных;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Не заполнено;Нет
9007505;ул. Балтийская, д. 12;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное;Не заполнено;Не заполнено;Не заполнено;2;Не заполнено;Нет данных;Не заполнено;2;Не заполнено;0;Не заполнено;Отсутствует;Не заполнено;Отсутствует;Не заполнено;266.0;44.591171;Не заполнено;281.44;33.50354;Не заполнено;Не заполнено;107.35;Не заполнено;Деревянные;Не заполнено;Не заполнено;Нет данных;Нет данных;8;Не заполнено;Не заполнено;497.87;Многоквартирный дом;Не заполнено;Не заполнено;Иные;Отсутствует;Центральное;1951;Нет
9007837;ул. Балтийская, д. 12-А;;Не заполнено;Не заполнено;Не заполнено;Центральное;Не заполнено;Центральное;Не заполнено;0;Не заполнено;2;Не заполнено;Нет данных;Не заполнено;2;Не заполнено;0;Не заполнено;Отсутствует;Не заполнено;Отсутствует;Не заполнено;264.0;44.591376;Не заполнено;265.92;33.503136;Не заполнено;Не заполнено;124.48;Не заполнено;Деревянные;Не заполнено;Не заполнено;Нет данных;Нет данных;8;Не заполнено;Не заполнено;696.7;Многоквартирный дом;Не заполнено;Не заполнено;Иные;Отсутствует;Центральное;1951;Нет
9007634;ул. Балтийская, д. 14;;Бетонные столбы;2009;0.0;Центральное;677.6;Центральное;2;3;Не присвоен;3;Не заполнено;Оштукатуренный;Пожарные гидранты;8;8;0;Отсутствует;Центральное;Наружные водостоки;Квартирное (квартирный котел);На счете регионального оператора;657.0;44.591023;62;3974.6;33.503216;"ООО ""Югстройсервис""";5;491.0;Не заполнено;Железобетонные;135.20;Не имеется;Скатная;Из металлочерепицы;67;61/22814-01;Не имеется;5143.2;Многоквартирный дом;491.0;Приточно-вытяжная вентиляция;Блочные;Квартирное отопление (квартирный котел);Центральное;2009;Нет
